Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
147, O'Donnell, 0.5698198198198199, 0.6279956427015251, 0.13558467038107597, 0.11376623376623377, 0.06669475529147616,0.0034043834205941467
148, Estrella, 0.6463963963963963, 0.6443355119825708, 0.10405931883875832, 0.10004568296025583, 0.06477014362424577,0.003914834320413561
149, Vinateros, 0.6734234234234234, 0.6661220043572985, 0.0958485191236228, 0.09182389937106918, 0.0635229603298775,0.004195017389535591
150, Artilleros, 0.6869369369369369, 0.6879084967320261, 0.08755393573792468, 0.08478513356562137, 0.0633969697269935,0.0043538764880301055
151, Pavones, 0.704954954954955, 0.704248366013072, 0.07917556868166395, 0.07869205892921308, 0.06338424224918024,0.004442327008144496
152, Valdebernardo, 0.722972972972973, 0.7260348583877996, 0.0707134179548406, 0.07336683417085427, 0.06338295649755554,0.004497546894711107
153, Vicalvaro, 0.7364864864864865, 0.764161220043573, 0.062167483557454654, 0.06867356538099718, 0.06338282601589335,0.004532295090769084
154, San Cipriano, 0.759009009009009, 0.7750544662309368, 0.053537765489506096, 0.06450662739322534, 0.06338280678397626,0.004566234695307502
155, Puerta de Arganda, 0.7725225225225225, 0.7968409586056645, 0.04482426375099493, 0.06078268109908409, 0.06338274490270801,0.004603271835548842
156, Rivas-Urbanizaciones, 0.7995495495495495, 0.8186274509803921, 0.03602697834192116, 0.057435090479937057, 0.06338214529780148,0.0046651606953658515
157, Rivas Futura, 0.8310810810810811, 0.8186274509803921, 0.02714590926228478, 0.054409937888198756, 0.06337621112118656,0.004764459629639337
158, Rivas Vaciamadrid, 0.8536036036036037, 0.8186274509803921, 0.018181056512085795, 0.051663128096249115, 0.06331746894759188,0.00494601761271714
159, La Poveda, 0.8806306306306306, 0.8186274509803921, 0.0091324200913242, 0.04915824915824916, 0.0627359813778449,0.005263664452184047
160, Arganda del Rey, 0.9076576576576576, 0.7913943355119826, 0.0, 0.046864968970682645, 0.05697984783853993,0.002920034680591941
161, La Latina, 0.6283783783783784, 0.35566448801742917, 0.013626449839846837, 0.09768064228367529, 0.06633706654670568,0.0034533340011704693
162, Puerta de Toledo, 0.6554054054054055, 0.3611111111111111, 0.00972169857428121, 0.09240506329113925, 0.06503871927962092,0.003617018512188386
163, Acacias/Embajadores, 0.677927927927928, 0.3883442265795207, 0.11113130896026462, 0.0983385720700494, 0.07698770520499683,0.00690485519745614
164, Piramides, 0.6959459459459459, 0.3720043572984749, 0.026686528716188134, 0.09072079536039768, 0.06477073345085771,0.0038539038506859792
165, Marques de Vadillo, 0.7184684684684685, 0.33387799564270154, 0.019313565706678686, 0.0845233500578927, 0.06365716073533068,0.004010086642594489
166, Urgel, 0.740990990990991, 0.3175381263616558, 0.014108505172976708, 0.08066298342541436, 0.06473838572591023,0.003978945372423118
167, Oporto, 0.759009009009009, 0.27941176470588236, 0.04787654941607438, 0.07978142076502732, 0.07666420332409934,0.007492077284516112
168, Vista Alegre, 0.7725225225225225, 0.26851851851851855, 0.018463593667816365, 0.07451514120449132, 0.06472451183990346,0.0040897010597122285
169, Carabanchel, 0.7815315315315315, 0.23583877995642702, 0.011777889489338528, 0.06990105330354293, 0.06351841959700585,0.004270831752710974
170, Eugenia de Montijo, 0.7725225225225225, 0.20860566448801743, 0.010751772257364818, 0.07105775470473719, 0.06339718778334856,0.004356298621886842
171, Aluche, 0.7545045045045045, 0.18681917211328977, 0.014316767439803764, 0.07317073170731707, 0.0633909617283311,0.004374169899735674
172, Empalme, 0.7274774774774775, 0.18681917211328977, 0.01898072510112223, 0.07598889659958362, 0.063449933068943,0.004331722628194268
173, Campamento, 0.7004504504504505, 0.18681917211328977, 0.025055041216911263, 0.08001461454146876, 0.06404587332910863,0.0042142870613842975
174, Carpetana, 0.7454954954954955, 0.26851851851851855, 0.02042898569227587, 0.08099112426035503, 0.06472477667484776,0.004045028160573519
175, Laguna, 0.6959459459459459, 0.21949891067538127, 0.023889251286511554, 0.08374760994263862, 0.06352106889143078,0.004165447414334927
176, Lucero, 0.6734234234234234, 0.21949891067538127, 0.028553208947830047, 0.08746006389776358, 0.06342341938985348,0.0041536088346135445
177, Alto de Extremadura, 0.6373873873873874, 0.23583877995642702, 0.03462752506361908, 0.09283594743535396, 0.06365064040703927,0.004001886438227069
178, Puerta del Angel, 0.6148648648648649, 0.24673202614379086, 0.04184688467709707, 0.10013717421124829, 0.06602052883580618,0.003659526922307056
