Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
89, Kreuzstraße, 0.9134429400386848, 0.8205128205128205, 0.0, 0.044945987654320986, 0.05715132489020441,0.002743035210572832
90, Großhelfendorf, 0.8892649903288201, 0.8205128205128205, 0.008583690987124463, 0.047051696284329564, 0.06292478109163127,0.0049474238346745815
91, Peiß, 0.8683107672469375, 0.8205128205128205, 0.017093384638153027, 0.0493434985175773, 0.06350801862714368,0.0046435418808759765
92, Aying, 0.8441328175370728, 0.8205128205128205, 0.02552908095308569, 0.051846906987093905, 0.06356693819279755,0.004473037959719363
93, Durrnhaar, 0.8199548678272083, 0.8205128205128205, 0.03389077993192245, 0.054592314901593254, 0.06357289664288043,0.004370390441615876
94, Hohenkichen-Siegertsbrunn, 0.7957769181173436, 0.8205128205128205, 0.04217848157466331, 0.0576162215628091, 0.06357356192033554,0.004304017770250598
95, Wachterhof, 0.7715989684074791, 0.8205128205128205, 0.05039218588130827, 0.06096284667713239, 0.0635742568693505,0.00424672356259813
96, Hohenbrunn, 0.7506447453255964, 0.8151709401709402, 0.05853189285185733, 0.06468628539700166, 0.063580541887649,0.004181142958622846
97, Ottobrunn, 0.7393617021276596, 0.8044871794871795, 0.06659760248631048, 0.06885342789598109, 0.06364270016704676,0.00408225075151436
98, Neubiberg, 0.7232430689877498, 0.7938034188034188, 0.07458931478466775, 0.07354797979797979, 0.0642580027773679,0.003916133276194213
99, Neuperlach Sud, 0.7103481624758221, 0.7724358974358975, 0.08496024698666407, 0.07887610020311442, 0.07034888798371808,0.005436044578283329
100, Perlach, 0.6877820760799485, 0.7350427350427351, 0.08855528423198993, 0.08472727272727272, 0.0663086448248054,0.0035610628186727887
101, St.-Martin-Str., 0.5620567375886525, 0.7083333333333334, 0.06448251196290267, 0.09323729491796719, 0.06795772825585313,0.0033316271598750977
