Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
88, Foggia, 0.614513025551033, 0.7156221266393114, 0.10199192437637808, 0.11642411642411643, 0.0948697485657073,0.01043723993327466
89, Salerno, 0.6861316475937823, 0.6547511888492026, 0.13264066739907077, 0.1036077705827937, 0.0957817783457576,0.010017455420876084
90, Potenza, 0.6904526087061027, 0.7346814715430464, 0.027068864180208714, 0.09523809523809523, 0.08709354264939151,0.007004617586602664
91, Barletta, 0.6276301323463159, 0.7718086211264639, 0.07394985169144834, 0.10646387832699619, 0.08699163052423683,0.007225763313045097
92, Bari, 0.64529112433737, 0.8166174016986169, 0.06030227554387218, 0.09850483729111698, 0.09577511724404722,0.010382568343665409
93, Brindisi, 0.6899951281612846, 0.899513535727779, 0.017857142857142856, 0.09090909090909091, 0.0949047526901006,0.010917152575731864
94, Lecce, 0.7161285476943163, 0.9166666666666665, 0.0, 0.08339538346984364, 0.07741761958189769,0.004420656106071765
95, Taranto, 0.7052715423327326, 0.8455296741947319, 0.02321692952995474, 0.09180327868852459, 0.09658335169809616,0.010201564210515539
96, Fossano, 0.3209892706286681, 0.11504076867997264, 0.057099857961202496, 0.1100196463654224, 0.09557719983517902,0.011224645177316575
97, Novi Ligure, 0.30058018006014287, 0.19586722918584587, 0.027613175498513838, 0.12458286985539488, 0.09815350503907488,0.009300386572738769
98, Tortona, 0.2873683121363172, 0.2020124327498593, 0.035079299365013666, 0.12444444444444444, 0.10799061251098979,0.011872683082156436
99, Pistoia, 0.3807364763485561, 0.3595684340209884, 0.014498264498264512, 0.15176151761517614, 0.08661181151341316,0.006801997572800308
100, Falconara Marittima, 0.40993703777602997, 0.5500797351676998, 0.1460413742998883, 0.14736842105263157, 0.09490273308186115,0.01017311488625668
101, Metaponto, 0.7140853453688397, 0.8122645317527981, 0.03285765128202104, 0.09068825910931175, 0.09588221053893224,0.01002220471012325
102, Sibari, 0.7706419270287133, 0.7847178991702223, 0.01874435463721178, 0.08395802098950525, 0.09587377462324337,0.009976034305420878
103, Crotone, 0.8306145702210584, 0.8358211490824936, 0.0015888337316908746, 0.07777777777777778, 0.08700334371656408,0.007059777974013301
104, Cosenza, 0.811210570792393, 0.7692481948281606, 0.03176381155372751, 0.0880503144654088, 0.0965807553207641,0.009915195098463296
105, Paola, 0.805227770390588, 0.7526048957484511, 0.0774990876461465, 0.09491525423728814, 0.09577411943504271,0.010076844444948711
106, Catanzaro, 0.8460948989831576, 0.7951732152861322, 0.005642021534878676, 0.08127721335268505, 0.09488822264721326,0.01025428287378178
107, Reggio Calabria, 0.9166666666666666, 0.723159179100992, 0.00032175032175032174, 0.08080808080808081, 0.08602668888972659,0.0073354924068674025
108, Villa S. Giovanni, 0.9076415918094315, 0.7218789659518404, 0.01624839124839125, 0.08702408702408702, 0.08610722491775427,0.007300449736431147
109, Monfalcone, 0.19790557464750247, 0.5605675011307933, 0.06663985413985413, 0.11801896733403583, 0.09578904105611807,0.011058387226729386
110, Castelfranco Veneto, 0.21116403968997566, 0.43766361507388307, 0.017111754611754595, 0.12240437158469945, 0.09703576916728772,0.009822118916016882
111, Fortezza (Franzenfeste), 0.09876937952172404, 0.41301494316122966, 0.035553410553410554, 0.11534500514933059, 0.0928452402330743,0.01351114713076652
112, Chivasso, 0.25821357830095193, 0.1268589739764109, 0.056399001041858195, 0.10894941634241245, 0.0946483467201253,0.011355264254533416
113, Empoli, 0.4015817034204473, 0.362128888926915, 0.10291502858066318, 0.1625544267053701, 0.09944050873564886,0.008975237733389234
